timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13
12197 0 197 0 0 0 0 0 0 3
12198 0 197 0 0 0 0 0 0 3
12199 0 197 0 0 0 0 0 0 2
12200 0 197 0 0 0 0 0 0 2
12201 0 197 0 0 0 1 0 0 2
12202 0 197 0 0 0 1 0 0 2
12203 0 197 0 0 0 0 0 0 2
12204 0 197 0 0 0 0 0 0 2
12205 0 198 0 0 0 0 0 0 2
12206 0 198 0 0 0 0 0 0 2
12207 0 198 0 0 0 0 0 0 2
12208 0 198 0 0 0 0 0 0 2
12209 0 198 0 0 0 0 0 0 2
12210 0 198 0 0 0 0 0 0 2
12211 0 198 0 0 0 0 0 0 2
12212 0 198 0 0 0 0 0 0 2
12213 0 198 0 0 0 0 0 0 2
12214 0 198 0 0 0 0 0 0 2
12215 0 198 0 0 0 0 0 0 2
12216 0 198 0 0 0 0 0 0 2
12217 0 198 0 0 0 0 0 0 2
12218 0 198 0 0 0 0 0 0 2
12219 0 198 0 0 0 0 0 0 2
12220 0 198 0 0 0 0 0 0 2
12221 0 198 0 0 0 0 0 0 2
12222 0 198 0 0 0 0 0 0 2
12223 0 198 0 0 0 0 0 0 2
12224 0 198 0 0 0 0 0 0 2
12225 0 198 0 0 0 0 0 0 2
12226 0 198 0 0 0 0 0 0 2
12227 0 198 0 0 0 0 0 0 2
12228 0 198 0 0 0 0 0 0 2
12229 0 198 0 0 0 0 0 0 2
12230 0 198 0 0 0 0 0 0 2
12231 0 198 0 0 0 0 0 0 2
12232 0 198 0 0 0 0 0 0 2
12233 0 198 0 0 0 0 0 0 2
12234 0 198 0 0 0 0 0 0 2
12235 0 198 0 0 0 0 0 0 2
12236 0 198 0 0 0 0 0 0 2
12237 0 198 0 0 0 0 0 0 2
12238 0 198 0 0 0 0 0 0 2
12239 0 198 0 0 0 0 0 0 2
12240 0 198 0 0 0 0 0 0 2
12241 0 198 0 0 0 0 0 0 2
12242 0 198 0 0 0 0 0 0 2
12243 0 198 0 0 0 0 0 0 2
12244 0 198 0 0 0 0 0 0 2
12245 0 198 0 0 0 0 0 0 2
12246 0 198 0 0 0 0 0 0 2
12247 0 198 0 0 0 0 0 0 2
12248 0 198 0 0 0 0 0 0 2
12249 0 198 0 0 0 0 0 0 2
12250 0 198 0 0 0 0 0 0 2
12251 0 198 0 0 0 0 0 0 2
12252 0 198 0 0 0 0 0 0 2
12253 0 198 0 0 0 0 0 0 2
12254 0 198 0 0 0 0 0 0 2
12255 0 198 0 0 0 0 0 0 2
12256 0 198 0 0 0 0 0 0 2
12257 0 198 0 0 0 0 0 0 2
12258 0 198 0 0 0 0 0 0 2
12259 0 198 0 0 0 0 0 0 2
12260 0 198 0 0 0 0 0 0 2
12261 0 198 0 0 0 0 0 0 2
12262 0 198 0 0 0 0 0 0 2
12263 0 198 0 0 0 0 0 0 2
12264 0 198 0 0 0 0 0 0 2
12265 0 198 0 0 0 0 0 0 2
12266 0 198 0 0 0 0 0 0 2
12267 0 198 0 0 0 0 0 0 2
12268 0 198 0 0 0 0 0 0 2
12269 0 198 0 0 0 0 0 0 2
12270 0 198 0 0 0 0 0 0 2
12271 0 198 0 0 0 0 0 0 2
12272 0 198 0 0 0 0 0 0 2
12273 0 198 0 0 0 0 0 0 2
12274 0 198 0 0 0 0 0 0 2
12275 0 198 0 0 0 0 0 0 2
12276 0 198 0 0 0 0 0 0 2
12277 0 198 0 0 0 0 0 0 2
12278 0 198 0 0 0 0 0 0 2
12279 0 198 0 0 0 0 0 0 2
12280 0 198 0 0 0 0 0 0 2
12281 0 198 0 0 0 0 0 0 2
12282 0 198 0 0 0 0 0 0 2
12283 0 198 0 0 0 0 0 0 2
12284 0 198 0 0 0 0 0 0 2
12285 0 198 0 0 0 0 0 0 2
12286 0 198 0 0 0 0 0 0 2
12287 0 198 0 0 0 0 0 0 2
12288 0 198 0 0 0 0 0 0 2
12289 0 198 0 0 0 0 0 0 2
12290 0 198 0 0 0 0 0 0 2
12291 0 198 0 0 0 0 0 0 2
12292 0 198 0 0 0 0 0 0 2
12293 0 198 0 0 0 0 0 0 2
12294 0 198 0 0 0 0 0 0 2
12295 0 198 0 0 0 0 0 0 2
12296 0 198 0 0 0 0 0 0 2
12297 0 198 0 0 0 0 0 0 2
12298 0 198 0 0 0 0 0 0 2
12299 0 198 0 0 0 0 0 0 2
12300 0 198 0 0 0 0 0 0 2
12301 0 198 0 0 0 0 0 0 2
12302 0 198 0 0 0 0 0 0 2
12303 0 198 0 0 0 0 0 0 2
12304 0 198 0 0 0 0 0 0 2
12305 0 198 0 0 0 0 0 0 2
12306 0 198 0 0 0 0 0 0 2
12307 0 198 0 0 0 0 0 0 2
12308 0 198 0 0 0 0 0 0 2
12309 0 198 0 0 0 0 0 0 2
12310 0 198 0 0 0 0 0 0 2
12311 0 198 0 0 0 0 0 0 2
12312 0 198 0 0 0 0 0 0 2
12313 0 198 0 0 0 0 0 0 2
12314 0 198 0 0 0 0 0 0 2
12315 0 198 0 0 0 0 0 0 2
12316 0 198 0 0 0 0 0 0 2
12317 0 198 0 0 0 0 0 0 2
12318 0 198 0 0 0 0 0 0 2
12319 0 198 0 0 0 0 0 0 2
12320 0 198 0 0 0 0 0 0 2
12321 0 198 0 0 0 0 0 0 2
12322 0 198 0 0 0 0 0 0 2
12323 0 198 0 0 0 0 0 0 2
12324 0 198 0 0 0 0 0 0 2
12325 0 198 0 0 0 0 0 0 2
12326 0 198 0 0 0 0 0 0 2
12327 0 198 0 0 0 0 0 0 2
12328 0 198 0 0 0 0 0 0 2
12329 0 198 0 0 0 0 0 0 2
12330 0 198 0 0 0 0 0 0 2
12331 0 198 0 0 0 0 0 0 2
12332 0 198 0 0 0 0 0 0 2
12333 0 198 0 0 0 0 0 0 2
12334 0 198 0 0 0 0 0 0 2
12335 0 198 0 0 0 0 0 0 2
12336 0 198 0 0 0 0 0 0 2
12337 0 198 0 0 0 0 0 0 2
12338 0 198 0 0 0 0 0 0 2
12339 0 198 0 0 0 0 0 0 2
12340 0 198 0 0 0 0 0 0 2
12341 0 198 0 0 0 0 0 0 2
12342 0 198 0 0 0 0 0 0 2
12343 0 198 0 0 0 0 0 0 2
12344 0 198 0 0 0 0 0 0 2
12345 0 198 0 0 0 0 0 0 2
12346 0 198 0 0 0 0 0 0 2
12347 0 198 0 0 0 0 0 0 2
12348 0 198 0 0 0 0 0 0 2
12349 0 198 0 0 0 0 0 0 2
12350 0 198 0 0 0 0 0 0 2
12351 0 198 0 0 0 0 0 0 2
12352 0 198 0 0 0 0 0 0 2
12353 0 198 0 0 0 0 0 0 2
12354 0 198 0 0 0 0 0 0 2
12355 0 198 0 0 0 0 0 0 2
12356 0 198 0 0 0 0 0 0 2
12357 0 198 0 0 0 0 0 0 2
12358 0 198 0 0 0 0 0 0 2
12359 0 198 0 0 0 0 0 0 2
12360 0 198 0 0 0 0 0 0 2
12361 0 198 0 0 0 0 0 0 2
12362 0 198 0 0 0 0 0 0 2
12363 0 198 0 0 0 0 0 0 2
12364 0 198 0 0 0 0 0 0 2
12365 0 198 0 0 0 0 0 0 2
12366 0 198 0 0 0 0 0 0 2
12367 0 198 0 0 0 0 0 0 2
12368 0 198 0 0 0 0 0 0 2
12369 0 198 0 0 0 0 0 0 2
12370 0 198 0 0 0 0 0 0 2
12371 0 198 0 0 0 0 0 0 2
12372 0 198 0 0 0 0 0 0 2
12373 0 198 0 0 0 0 0 0 2
12374 0 198 0 0 0 0 0 0 2
12375 0 198 0 0 0 0 0 0 2
12376 0 198 0 0 0 0 0 0 2
12377 0 198 0 0 0 0 0 0 2
12378 0 198 0 0 0 0 0 0 2
12379 0 198 0 0 0 0 0 0 2
12380 0 198 0 0 0 0 0 0 2
12381 0 198 0 0 0 0 0 0 2
12382 0 198 0 0 0 0 0 0 2
12383 0 198 0 0 0 0 0 0 2
12384 0 198 0 0 0 0 0 0 2
12385 0 198 0 0 0 0 0 0 2
12386 0 198 0 0 0 0 0 0 2
12387 0 198 0 0 0 0 0 0 2
12388 0 198 0 0 0 0 0 0 2
12389 0 198 0 0 0 0 0 0 2
12390 0 198 0 0 0 0 0 0 2
12391 0 198 0 0 0 0 0 0 2
12392 0 198 0 0 0 0 0 0 2
12393 0 198 0 0 0 0 0 0 2
12394 0 198 0 0 0 0 0 0 2
12395 0 198 0 0 0 0 0 0 2
12396 0 198 0 0 0 0 0 0 2
12397 0 198 0 0 0 0 0 0 2
12398 0 198 0 0 0 0 0 0 2
12399 0 198 0 0 0 0 0 0 2
12400 0 198 0 0 0 0 0 0 2
12401 0 198 0 0 0 0 0 0 2
12402 0 198 0 0 0 0 0 0 2
12403 0 198 0 0 0 0 0 0 2
12404 0 198 0 0 0 0 0 0 2
12405 0 198 0 0 0 0 0 0 2
12406 0 198 0 0 0 0 0 0 2
12407 0 198 0 0 0 1 0 0 1
12408 0 198 0 0 0 1 0 0 1
12409 0 199 0 0 0 0 0 0 1
12410 0 199 0 0 0 0 0 0 1
12411 0 199 0 0 0 0 0 0 1
12412 0 199 0 0 0 0 0 0 1
12413 0 199 0 0 0 0 0 0 1
12414 0 199 0 0 0 0 0 0 1
12415 0 199 0 0 0 0 0 0 1
12416 0 199 0 0 0 0 0 0 1
12417 0 199 0 0 0 0 0 0 1
12418 0 199 0 0 0 0 0 0 1
12419 0 199 0 0 0 0 0 0 1
12420 0 199 0 0 0 0 0 0 1
12421 0 199 0 0 0 0 0 0 1
12422 0 199 0 0 0 0 0 0 1
12423 0 199 0 0 0 0 0 0 1
12424 0 199 0 0 0 0 0 0 1
12425 0 199 0 0 0 0 0 0 1
12426 0 199 0 0 0 0 0 0 1
12427 0 199 0 0 0 0 0 0 1
12428 0 199 0 0 0 0 0 0 1
12429 0 199 0 0 0 0 0 0 1
12430 0 199 0 0 0 0 0 0 1
12431 0 199 0 0 0 0 0 0 1
12432 0 199 0 0 0 0 0 0 1
12433 0 199 0 0 0 0 0 0 1
12434 0 199 0 0 0 0 0 0 1
12435 0 199 0 0 0 0 0 0 1
12436 0 199 0 0 0 0 0 0 1
12437 0 199 0 0 0 0 0 0 1
12438 0 199 0 0 0 0 0 0 1
12439 0 199 0 0 0 0 0 0 1
12440 0 199 0 0 0 0 0 0 1
12441 0 199 0 0 0 0 0 0 1
12442 0 199 0 0 0 0 0 0 1
12443 0 199 0 0 0 0 0 0 1
12444 0 199 0 0 0 0 0 0 1
12445 0 199 0 0 0 0 0 0 1
12446 0 199 0 0 0 0 0 0 0
12447 0 199 0 0 0 0 0 0 0
12448 0 199 0 0 0 0 0 0 0
12449 0 200 0 0 0 0 0 0 0
12450 0 200 0 0 0 0 0 0 0
12451 0 200 0 0 0 0 0 0 0
12452 0 200 0 0 0 0 0 0 0
12453 0 200 0 0 0 0 0 0 0
12454 0 200 0 0 0 0 0 0 0
12455 0 200 0 0 0 0 0 0 0
12456 0 200 0 0 0 0 0 0 0
12457 0 200 0 0 0 0 0 0 0
12458 0 200 0 0 0 0 0 0 0
12459 0 200 0 0 0 0 0 0 0
12460 0 200 0 0 0 0 0 0 0
12461 0 200 0 0 0 0 0 0 0
12462 0 200 0 0 0 0 0 0 0
12463 0 200 0 0 0 0 0 0 0
12464 0 200 0 0 0 0 0 0 0
12465 0 200 0 0 0 0 0 0 0
12466 0 200 0 0 0 0 0 0 0
12467 0 200 0 0 0 0 0 0 0
12468 0 200 0 0 0 0 0 0 0
12469 0 200 0 0 0 0 0 0 0
12470 0 200 0 0 0 0 0 0 0
12471 0 200 0 0 0 0 0 0 0
12472 0 200 0 0 0 0 0 0 0
12473 0 200 0 0 0 0 0 0 0
12474 0 200 0 0 0 0 0 0 0
12475 0 200 0 0 0 0 0 0 0
12476 0 200 0 0 0 0 0 0 0
12477 0 200 0 0 0 0 0 0 0
12478 0 200 0 0 0 0 0 0 0
12479 0 200 0 0 0 0 0 0 0
12480 0 200 0 0 0 0 0 0 0
12481 0 200 0 0 0 0 0 0 0
12482 0 200 0 0 0 0 0 0 0
12483 0 200 0 0 0 0 0 0 0
12484 0 200 0 0 0 0 0 0 0
12485 0 200 0 0 0 0 0 0 0
12486 0 200 0 0 0 0 0 0 0
12487 0 200 0 0 0 0 0 0 0
12488 0 200 0 0 0 0 0 0 0
12489 0 200 0 0 0 0 0 0 0
12490 0 200 0 0 0 0 0 0 0
12491 0 200 0 0 0 0 0 0 0
12492 0 200 0 0 0 0 0 0 0
12493 0 200 0 0 0 0 0 0 0
12494 0 200 0 0 0 0 0 0 0
12495 0 200 0 0 0 0 0 0 0
12496 0 200 0 0 0 0 0 0 0
12497 0 200 0 0 0 0 0 0 0
12498 0 200 0 0 0 0 0 0 0
12499 0 200 0 0 0 0 0 0 0
12500 0 200 0 0 0 0 0 0 0
12501 0 200 0 0 0 0 0 0 0
12502 0 200 0 0 0 0 0 0 0
12503 0 200 0 0 0 0 0 0 0
12504 0 200 0 0 0 0 0 0 0
12505 0 200 0 0 0 0 0 0 0
12506 0 200 0 0 0 0 0 0 0
12507 0 200 0 0 0 0 0 0 0
12508 0 200 0 0 0 0 0 0 0
12509 0 200 0 0 0 0 0 0 0
12510 0 200 0 0 0 0 0 0 0
12511 0 200 0 0 0 0 0 0 0
12512 0 198 0 0 0 1 0 0 0
12513 0 198 0 0 0 1 0 0 0
12514 0 197 0 0 0 1 0 0 0
12515 0 195 0 0 0 3 0 0 1
12516 0 193 0 0 0 4 0 0 2
12517 0 192 0 0 0 5 0 0 3
12518 0 189 0 0 0 5 0 0 4
12519 0 187 0 0 0 7 0 0 4
12520 0 183 0 0 0 12 0 0 4
12521 0 181 0 0 0 11 0 0 5
12522 0 180 0 0 0 11 0 0 6
12523 0 175 0 0 0 13 0 0 8
12524 0 173 0 0 0 13 0 0 11
12525 0 171 0 0 0 14 0 0 12
12526 0 168 0 0 0 18 0 0 12
12527 0 166 0 0 0 15 0 0 14
12528 0 164 0 0 0 17 0 0 16
12529 0 161 0 0 0 18 0 0 19
12530 0 158 0 0 0 18 0 0 21
12531 0 156 0 0 0 18 0 0 22
12532 0 150 0 0 0 22 0 0 25
12533 0 150 0 0 0 19 0 0 28
12534 0 146 0 0 0 22 0 0 29
12535 0 142 0 0 0 22 0 0 32
12536 0 140 0 0 0 21 0 0 34
12537 0 137 0 0 0 23 0 0 36
12538 0 136 0 0 0 23 0 0 38
12539 0 134 0 0 0 22 0 0 42
12540 0 131 0 0 0 22 0 0 44
12541 0 130 0 0 0 21 0 0 46
12542 0 128 0 0 0 23 0 0 49
12543 0 124 0 0 0 21 0 0 51
12544 0 119 0 0 0 25 0 0 53
12545 0 119 0 0 0 23 0 0 56
12546 0 117 0 0 0 22 0 0 59
12547 0 113 0 0 0 22 0 0 62
12548 0 110 0 0 0 24 0 0 64
12549 0 109 0 0 0 23 0 0 65
12550 0 106 0 0 0 22 0 0 70
12551 0 102 0 0 0 23 0 0 70
12552 0 102 0 0 0 23 0 0 74
12553 0 99 0 0 0 24 0 0 74
12554 0 98 0 0 0 21 0 0 79
12555 0 96 0 0 0 20 0 0 80
12556 0 91 0 0 0 23 0 0 81
12557 0 90 0 0 0 23 0 0 84
12558 0 88 0 0 0 22 0 0 88
12559 0 85 0 0 0 23 0 0 89
12560 0 83 0 0 0 20 0 0 91
12561 0 80 0 0 0 20 0 0 96
12562 0 78 0 0 0 22 0 0 97
12563 0 76 0 0 0 22 0 0 101
12564 0 73 0 0 0 23 0 0 102
12565 0 71 0 0 0 20 0 0 104
12566 0 68 0 0 0 19 0 0 108
12567 0 65 0 0 0 19 0 0 110
12568 0 64 0 0 0 20 0 0 113
12569 0 63 0 0 0 18 0 0 115
12570 0 60 0 0 0 19 0 0 117
12571 0 58 0 0 0 19 0 0 120
12572 0 55 0 0 0 18 0 0 123
12573 0 53 0 0 0 17 0 0 125
12574 0 51 0 0 0 16 0 0 125
12575 0 50 0 0 0 16 0 0 126
12576 0 49 0 0 0 14 0 0 130
12577 0 45 0 0 0 16 0 0 133
12578 0 44 0 0 0 16 0 0 132
12579 0 43 0 0 0 13 0 0 134
12580 0 42 0 0 0 13 0 0 137
12581 0 41 0 0 0 14 0 0 138
12582 0 38 0 0 0 15 0 0 139
12583 0 38 0 0 0 12 0 0 141
12584 0 37 0 0 0 12 0 0 142
12585 0 36 0 0 0 9 0 0 142
12586 0 33 0 0 0 10 0 0 146
12587 0 31 0 0 0 12 0 0 145
12588 0 31 0 0 0 11 0 0 148
12589 0 29 0 0 0 10 0 0 148
12590 0 27 0 0 0 10 0 0 149
12591 0 26 0 0 0 10 0 0 150
12592 0 26 0 0 0 9 0 0 151
12593 0 23 0 0 1 9 0 0 154
12594 0 23 0 0 1 7 0 0 154
12595 1 21 0 0 0 9 0 0 156
12596 1 20 0 0 0 7 0 0 158
12597 1 19 0 0 0 5 0 0 160
12598 1 17 0 0 1 6 0 0 160
12599 1 16 0 0 0 7 0 0 161
12600 1 16 0 0 0 6 0 0 162
12601 2 14 0 0 0 8 0 0 163
12602 2 14 0 0 0 5 0 0 166
12603 2 12 0 0 0 6 0 0 166
12604 2 10 0 0 0 7 0 0 166
12605 2 9 0 0 0 4 0 0 168
12606 2 9 0 0 0 4 0 0 168
12607 2 7 0 0 0 5 0 0 172
12608 2 6 0 0 0 4 0 0 171
12609 2 5 0 0 0 4 0 0 171
12610 2 5 0 0 0 5 0 0 171
12611 2 3 0 0 0 4 0 0 174
12612 2 3 0 0 0 4 0 0 174
12613 2 3 0 0 0 2 0 0 176
12614 2 2 0 0 0 1 0 0 174
12615 2 1 0 0 0 1 0 0 175
12616 2 1 0 0 0 0 0 0 177
12617 2 1 0 0 0 1 0 0 177
12618 2 0 0 0 0 1 0 1 178
12619 2 0 0 0 0 1 0 0 178
12620 2 0 0 1 0 0 0 0 178
12621 2 0 0 1 0 0 0 0 178
12622 2 0 0 1 0 0 0 1 178
12623 2 0 0 1 0 0 0 1 178
12624 2 0 0 1 0 0 0 0 178
12625 2 0 0 2 0 0 0 0 177
12626 2 0 0 2 0 0 0 1 177
12627 2 0 0 2 0 0 0 1 176
12628 2 0 0 3 0 0 0 1 177
12629 2 0 0 3 0 0 0 1 176
12630 2 0 0 4 0 0 0 1 176
12631 2 0 0 5 0 0 0 0 176
12632 2 0 0 5 0 0 0 1 176
12633 2 0 0 5 0 0 0 0 175
12634 2 0 0 5 0 0 0 1 174
12635 2 0 0 6 0 0 0 1 173
12636 2 0 0 6 0 0 0 1 173
12637 2 0 0 6 0 0 0 0 172
12638 2 0 0 7 0 0 0 0 172
12639 2 0 0 7 0 0 0 0 172
12640 2 0 0 7 0 0 0 0 171
12641 2 0 0 7 0 0 0 0 169
12642 2 0 0 7 0 0 0 0 171
12643 2 0 0 7 0 0 0 0 170
12644 2 0 0 7 0 0 0 0 170
12645 2 0 0 7 0 0 0 1 168
12646 2 0 0 7 0 0 0 1 168
12647 2 0 0 7 0 0 0 2 167
12648 2 0 0 8 0 0 0 2 166
12649 2 0 0 8 0 0 0 2 166
12650 2 0 0 9 0 0 0 1 165
12651 2 0 0 9 0 0 0 1 164
12652 2 0 0 9 1 0 0 0 163
12653 2 0 0 9 0 0 0 1 163
12654 2 0 0 10 0 0 0 1 161
12655 3 0 0 10 0 0 0 2 161
12656 3 0 0 11 0 0 0 1 160
12657 3 0 0 11 0 0 0 0 159
12658 3 0 0 11 0 0 0 1 159
12659 3 0 0 12 0 0 0 1 160
12660 3 0 0 12 0 0 0 1 160
12661 3 0 0 12 1 0 0 0 160
12662 3 0 0 13 1 0 0 0 160
12663 3 0 0 13 0 0 0 0 159
12664 3 0 0 13 0 0 0 1 157
12665 4 0 0 13 0 0 0 1 157
12666 4 0 0 13 0 0 0 1 157
12667 4 0 0 14 0 0 0 1 156
12668 4 0 0 14 0 0 1 1 156
12669 4 0 0 14 0 0 1 0 155
12670 4 0 1 14 0 0 0 1 156
12671 4 0 1 15 0 0 0 1 154
12672 4 0 1 16 0 0 0 2 154
12673 4 0 1 16 0 0 0 2 154
12674 4 0 1 17 0 0 0 1 153
12675 4 0 1 17 0 0 0 1 152
12676 4 0 1 17 0 0 0 1 152
12677 4 0 1 17 0 0 0 0 152
12678 4 0 1 17 0 0 0 0 151
12679 4 0 1 18 0 0 1 0 152
12680 4 0 2 18 0 0 0 0 151
12681 4 0 2 18 0 0 1 1 150
12682 4 0 3 18 0 0 0 1 151
12683 4 0 3 18 0 0 0 1 150
12684 4 0 3 19 0 0 0 1 150
12685 4 0 3 20 0 0 0 2 150
12686 4 0 3 20 0 0 0 2 150
12687 4 0 3 20 0 0 0 2 150
12688 4 0 3 21 0 0 0 2 149
12689 4 0 3 22 0 0 0 2 150
12690 4 0 3 22 0 0 0 2 149
12691 4 0 3 22 0 0 0 1 150
12692 4 0 3 22 0 0 0 1 149
12693 4 0 3 23 0 0 0 2 149
12694 4 0 3 23 0 0 0 3 149
12695 4 0 3 24 0 0 1 2 149
12696 4 0 4 24 0 0 0 2 149
12697 4 0 4 24 0 0 0 1 148
12698 4 0 4 25 0 0 0 2 148
12699 4 0 4 25 0 0 0 2 148
12700 4 0 4 26 0 0 0 1 148
12701 4 0 4 27 0 0 0 1 147
12702 4 0 4 27 0 0 0 1 146
12703 4 0 4 27 0 0 0 1 146
12704 4 0 4 28 0 0 0 2 145
12705 4 0 4 28 0 0 1 2 145
12706 4 0 5 29 0 0 0 2 145
12707 4 0 5 29 0 0 0 2 143
12708 4 0 5 29 0 0 0 1 143
12709 4 0 5 30 0 0 0 1 142
12710 4 0 5 30 0 0 1 3 142
12711 4 0 5 31 0 0 1 2 142
12712 4 0 6 31 0 0 0 1 140
12713 4 0 6 31 0 0 1 2 141
12714 4 0 6 32 0 0 0 1 139
12715 4 0 7 32 0 0 0 1 139
12716 4 0 7 33 0 0 0 1 138
12717 4 0 7 34 0 0 0 2 138
12718 4 0 7 34 0 0 0 2 136
12719 4 0 7 34 0 0 1 2 135
12720 4 0 7 35 0 0 1 2 134
12721 4 0 8 35 0 0 1 2 132
12722 4 0 8 36 0 0 0 1 132
12723 4 0 9 36 0 0 0 1 131
12724 4 0 9 36 0 0 1 0 131
12725 4 0 9 37 0 0 1 1 130
12726 4 0 10 37 0 0 0 0 130
12727 4 0 10 37 0 0 1 1 129
12728 4 0 11 38 0 0 0 1 127
12729 4 0 11 38 0 0 1 1 127
12730 4 0 11 39 0 0 1 1 127
12731 4 0 11 39 0 0 1 1 126
12732 4 0 12 40 1 0 0 0 125
12733 4 0 12 40 1 0 1 0 125
12734 4 0 12 40 0 0 1 0 123
12735 4 0 12 40 0 0 1 0 123
12736 5 0 13 40 0 0 1 0 122
12737 5 0 13 40 0 0 1 0 121
12738 5 0 14 40 0 0 1 0 120
12739 5 0 14 40 0 0 2 0 119
12740 5 0 15 40 0 0 2 0 119
12741 5 0 15 40 0 0 2 0 118
12742 5 0 15 40 0 0 2 0 117
12743 5 0 18 40 0 0 1 0 116
12744 5 0 19 40 0 0 0 0 116
12745 5 0 19 40 0 0 1 0 114
12746 5 0 19 40 0 0 1 0 114
12747 4 0 20 40 0 0 1 0 112
12748 4 0 20 40 0 0 1 0 112
12749 4 0 21 40 0 0 0 0 112
12750 4 0 21 40 0 0 1 0 111
12751 4 0 23 40 0 0 0 0 110
12752 4 0 23 40 0 0 1 0 108
12753 3 0 23 40 0 0 1 0 108
12754 3 0 24 40 0 0 2 0 108
12755 3 0 24 40 1 0 1 0 107
12756 3 0 25 40 0 0 1 0 106
12757 3 0 26 40 0 0 1 0 106
12758 3 0 26 40 0 0 1 0 106
12759 3 0 28 40 0 0 2 0 105
12760 3 0 28 40 0 0 1 0 104
12761 3 0 29 40 0 0 1 0 104
12762 3 0 30 40 0 0 2 0 102
12763 3 0 31 40 0 0 1 0 103
12764 3 0 31 40 0 0 1 0 103
12765 3 0 33 40 0 0 0 0 101
12766 3 0 34 40 0 0 1 0 101
12767 3 0 34 40 0 0 2 0 101
12768 3 0 36 40 0 0 1 0 100
12769 3 0 36 40 0 0 2 0 98
12770 3 0 36 40 0 0 1 0 98
12771 3 0 37 40 0 0 3 0 96
12772 3 0 39 40 0 0 1 0 96
12773 3 0 39 40 0 0 2 0 95
12774 3 0 39 40 0 0 1 0 94
12775 3 0 41 40 0 0 1 0 94
12776 3 0 42 40 0 0 1 0 93
12777 3 0 43 40 0 0 0 0 92
12778 3 0 43 40 0 0 0 0 91
12779 3 0 43 40 0 0 1 0 89
12780 3 0 43 40 0 0 1 0 88
12781 3 0 45 40 0 0 0 0 86
12782 3 0 45 40 0 0 2 0 86
12783 3 0 46 40 0 0 2 0 85
12784 3 0 46 40 0 0 3 0 85
12785 3 0 47 40 0 0 2 0 83
12786 3 0 48 40 0 0 1 0 83
12787 3 0 48 40 0 0 2 0 82
12788 3 0 50 40 0 0 2 0 82
12789 3 0 50 40 0 0 2 0 80
12790 3 0 51 40 0 0 3 0 80
12791 3 0 53 40 0 0 2 0 78
12792 3 0 54 40 0 0 2 0 77
12793 3 0 54 40 0 0 3 0 76
12794 3 0 56 40 0 0 2 0 74
12795 3 0 56 40 0 0 2 0 74
12796 3 0 57 40 0 0 2 0 72
12797 3 0 58 40 0 0 1 0 72
12798 3 0 58 40 0 0 2 0 72
12799 3 0 60 40 0 0 2 0 71
12800 3 0 61 40 0 0 1 0 70
12801 3 0 61 40 0 0 1 0 67
12802 3 0 62 40 0 0 1 0 67
12803 3 0 63 40 0 0 2 0 66
12804 3 0 63 40 0 0 2 0 66
12805 3 0 64 40 0 0 2 0 65
12806 3 0 65 40 0 0 2 0 65
12807 3 0 66 40 0 0 2 0 62
12808 3 0 67 40 0 0 2 0 61
12809 3 0 69 40 0 0 1 0 61
12810 3 0 70 40 0 0 1 0 60
12811 3 0 70 40 0 0 2 0 59
12812 3 0 70 40 0 0 3 0 57
12813 3 0 71 40 0 0 2 0 57
12814 3 0 71 40 0 0 2 0 56
12815 3 0 74 40 0 0 0 0 54
12816 3 0 74 40 0 0 2 0 53
12817 3 0 74 40 0 0 2 0 52
12818 3 0 74 40 0 0 1 0 52
12819 3 0 75 40 0 0 2 0 50
12820 3 0 76 40 0 0 2 0 50
12821 3 0 78 40 0 0 1 0 49
12822 2 0 79 40 1 0 2 0 48
12823 2 0 80 40 0 0 2 0 47
12824 2 0 81 40 0 0 2 0 45
12825 2 0 82 40 0 0 2 0 44
12826 2 0 84 40 0 0 1 0 42
12827 2 0 85 40 0 0 1 0 42
12828 2 0 86 40 0 1 1 0 40
12829 2 0 86 40 0 1 1 0 39
12830 2 1 86 40 0 0 1 0 39
12831 2 1 87 40 0 0 2 0 39
12832 1 1 87 40 1 0 2 0 37
12833 1 1 88 40 1 0 2 0 36
12834 1 1 88 40 1 0 2 0 35
12835 1 1 88 40 1 0 2 0 33
12836 1 1 90 40 0 0 1 0 34
12837 1 1 91 40 0 0 3 0 33
12838 1 1 93 40 0 0 3 0 32
12839 1 1 93 40 0 1 4 0 30
12840 1 2 93 40 0 0 3 0 29
12841 1 2 96 40 0 0 2 0 29
12842 1 2 97 40 0 0 1 0 27
12843 1 2 97 40 0 0 1 0 27
12844 1 2 97 40 0 0 2 0 25
12845 1 2 97 40 0 0 2 0 25
12846 1 2 99 40 0 0 2 0 25
12847 1 2 99 40 0 0 2 0 23
12848 1 2 98 40 0 0 3 0 22
12849 1 2 99 40 0 0 4 0 22
12850 1 2 100 40 0 0 3 0 21
12851 1 2 100 40 0 0 4 0 20
12852 1 2 101 40 0 0 3 0 19
12853 1 2 101 40 0 0 4 0 18
12854 1 2 102 40 0 0 3 0 18
12855 1 2 104 40 0 0 2 0 16
12856 1 2 104 40 0 0 2 0 16
